Source	Target	date_in	date_out	rubriek
15963	10030			3611.0
15964	10031			3500.0
15964	10032	1969-01-01	1971-01-01	3500.0
15964	10032	1971-01-01	2016-01-27	3500.0
15964	10032			3500.0
15964	10033	1988-01-01	1996-01-01	3500.0
15964	10034	1996-01-01	1997-01-01	3500.0
15964	10035	1997-01-01	1998-01-01	3500.0
15964	10036	1998-01-01	2011-01-01	3500.0
15964	10037	2011-01-01	2017-01-02	3500.0
15964	10038			3610.0
15964	10039	2010-01-01	2016-01-27	3610.0
15964	10040	2011-01-12	2016-01-27	3610.0
15964	10041	2012-01-01	2016-01-27	3610.0
15964	10042	2012-01-01	2016-01-01	3610.0
15964	10042	2012-01-01	2016-01-01	3611.0
15964	10043	2013-01-01	2016-01-27	3610.0
15964	10044	2013-01-11	2016-01-27	3610.0
16237	10044	2012-01-01	2013-01-01	3611.0
15964	10045	2013-03-12	2016-01-27	3610.0
15964	10046	2014-01-01	2016-01-27	3610.0
15964	10046	2012-01-01	2014-01-01	3611.0
15964	10047	2018-01-06	2016-01-27	3610.0
15964	10047	2012-01-01	2018-01-06	3611.0
15964	10048			3610.0
15964	10049			3611.0
15964	10050			3611.0
15964	10051			3611.0
15964	10052			3611.0
15964	10053			3611.0
15964	10054			3611.0
15964	10055			3611.0
15964	10056			3611.0
15964	10057	1998-01-01	1999-01-01	3611.0
15964	10058			3611.0
15964	10059	1999-01-01	2012-01-01	3611.0
15964	10060	2010-01-01	2013-01-01	3611.0
15964	10061	2011-01-01	2012-01-01	3611.0
15964	10062	2010-01-01	2012-01-01	3611.0
15964	10063	2010-01-01	2012-01-01	3611.0
15964	10064	2011-01-01	2013-01-01	3611.0
15964	10065	2011-01-01	2012-01-01	3611.0
15964	10066	2011-01-01	2012-01-01	3611.0
15965	10067	1963-01-01	1998-01-01	3500.0
15965	10068	1974-01-01	1980-01-01	3500.0
15965	10069	1980-01-01	1985-01-01	3500.0
15965	10070	1994-01-01	1995-01-06	3500.0
15965	10071	2011-01-01	2016-01-27	3610.0
15965	10072	2011-01-01	2016-01-27	3610.0
15965	10073	1974-01-01	1985-01-01	3611.0
15965	10074	1980-01-01	1985-01-01	3611.0
15965	10075	1985-01-01	2010-01-01	3611.0
15965	10076	1985-01-01	1995-01-01	3611.0
15965	10077	1986-01-01	1994-01-01	3611.0
15965	10078	1987-01-01	2016-01-27	3611.0
15965	10079	1989-01-01	2016-01-27	3611.0
15965	10080	1990-01-01	1996-01-01	3611.0
15965	10081	1990-01-01	1995-01-01	3611.0
15965	10082			3611.0
15965	10083	1997-01-01	1999-01-01	3611.0
15965	10084	1996-01-01	2016-01-27	3611.0
15965	10085	1998-01-01	2016-01-27	3611.0
15965	10086	1999-01-01	2016-01-27	3611.0
15965	10087			3611.0
15965	10088	1999-01-06	2017-01-01	3611.0
15965	10089	2010-01-01	2013-01-01	3611.0
15966	10090	1971-01-06	1973-01-09	3500.0
15966	10091	1978-01-03	2013-01-03	3500.0
16047	10091	1989-01-01	1993-01-01	3500.0
15966	10092	2016-01-04	2016-01-27	3510.0
15966	10093	1972-01-01	1996-01-02	3520.0
15966	10094			3520.0
15966	10095			3520.0
15966	10096			3520.0
15966	10097	1993-01-04	2016-01-27	3610.0
15966	10098	2016-01-04	2016-01-27	3610.0
15966	10099			3610.0
15966	10100	2014-01-04	2012-01-01	3611.0
15967	10101	1975-01-08	1980-01-08	3500.0
15967	10102	1981-01-01	1984-01-04	3500.0
15967	10103	1984-01-04	1987-01-05	3500.0
15967	10104	1988-01-01	1989-01-01	3500.0
15967	10105	1992-01-05	1992-01-10	3500.0
15967	10106	1992-01-10	1993-01-01	3500.0
15967	10107	1993-01-03	1993-01-11	3500.0
15983	10107	1983-01-01	1985-01-01	3500.0
15983	10107	1985-01-01	1986-01-01	3500.0
15967	10108	1994-01-01	1999-01-01	3500.0
15967	10109	1999-01-01	2016-01-27	3500.0
15967	10110	1996-01-01	2016-01-27	3610.0
15967	10111	1999-01-01	2016-01-27	3610.0
15967	10112	2010-01-01	2016-01-27	3610.0
15967	10113	2011-01-01	2016-01-27	3610.0
16152	10113	2014-01-06	2016-01-27	3610.0
15967	10114	2011-01-01	2016-01-27	3610.0
15967	10115	1978-01-01	1982-01-01	3611.0
15967	10116	1979-01-01	1980-01-01	3611.0
15967	10117	1981-01-01	1984-01-01	3611.0
15967	10118	1984-01-01	1987-01-01	3611.0
15967	10119			3611.0
15967	10120	1991-01-08	1995-01-01	3611.0
15968	10121			3500.0
15968	10121	1970-01-09	1973-01-05	3500.0
15968	10122	1966-06-09	1973-01-05	3500.0
16278	10122	2013-04-23	2010-03-16	3500.0
16293	10122	1987-01-01	2017-01-05	3500.0
15968	10123	1973-01-05	1981-01-01	3500.0
15968	10124	1981-01-01	1986-01-10	3500.0
15968	10125	1986-01-10	2010-10-16	3500.0
15968	10126	1991-01-01	1992-01-01	3500.0
15968	10127			3520.0
15968	10128			3520.0
15968	10129			3520.0
15968	10131	1964-01-01	1972-01-01	3520.0
15968	10131	1972-01-01	1986-01-01	3520.0
15968	10132	1989-01-01	2016-01-27	3610.0
15968	10132			3611.0
15968	10133	1992-01-01	2016-01-27	3610.0
15968	10134			3610.0
15968	10135			3610.0
15968	10136			3610.0
15968	10137	1973-01-01	2016-01-27	3611.0
15968	10138	1973-01-01	2016-01-27	3611.0
15968	10139			3611.0
15968	10140			3611.0
15968	10141	1976-01-01	2016-01-27	3611.0
15968	10142	1976-01-01	2016-01-27	3611.0
15968	10143			3611.0
15968	10144			3611.0
15968	10145			3611.0
15968	10146			3611.0
15968	10147	2014-01-01	2018-01-01	3611.0
15968	10148	2016-01-01	2018-01-01	3611.0
15970	10153			3500.0
15970	10154			3500.0
15970	10155	2016-04-13	2010-04-21	3500.0
15970	10156			3520.0
15970	10157	2010-01-01	2016-01-27	3610.0
15970	10158			3610.0
15970	10159			3610.0
15970	10160	1969-01-01	1973-01-01	3611.0
15970	10161	1972-01-01	1975-01-01	3611.0
15970	10161	1986-01-01	1990-01-01	3611.0
15970	10162			3611.0
15970	10163			3611.0
15970	10164			3900.0
15970	11401	1999-06-08	2003-06-09	-9
16032	11401			3510.0
16032	11401	2015-06-09		-9
16032	11401	2003-06-10	2007-06-11	-9
16032	11401	2007-06-12	2011-06-06	-9
16249	11401	2011-06-07	2015-05-18	-9
15970	15442	1995-06-13	1999-06-07	-9
15971	10165	1956-01-01	2016-01-27	3500.0
15979	10165	2015-01-01	2017-01-02	3611.0
15971	10166	1981-01-08	1992-01-07	3500.0
15971	10167	1992-01-10	1994-01-07	3500.0
15971	10167	1994-01-07	1995-01-01	3500.0
15971	10168			3520.0
15971	10169	1995-08-28	1998-01-05	3520.0
15971	15443	1995-06-13	1998-06-15	-9
15972	10170	1976-01-01	1977-01-01	3500.0
15972	10171	1977-01-01	1983-01-01	3500.0
15972	10172	2017-01-03	2017-01-08	3500.0
15972	10173	1985-01-01	1989-01-01	3520.0
15972	10173	1989-01-01	2011-01-01	3520.0
15972	10174	2017-01-01	2016-01-27	3610.0
15972	10175	2010-01-01	2016-01-27	3610.0
15972	10176			3610.0
15972	10177	2011-10-20	2016-01-27	3610.0
16008	10177	1994-01-01	1998-01-01	3611.0
16118	10177	2016-01-07	2012-04-18	3611.0
16143	10177	2016-01-07	2012-04-18	3611.0
15972	10178	1974-01-01	1976-01-01	3611.0
15972	10179	1977-01-01	1980-01-01	3611.0
15972	10180	1979-01-01	1984-01-01	3611.0
15972	10181	1984-01-01	1989-01-01	3611.0
15972	10182	1980-01-01	1984-01-01	3611.0
15972	10183	1992-01-03	1996-01-01	3611.0
15972	10184	2013-01-01	2015-01-01	3611.0
15972	10185			3611.0
15972	10186	2015-01-02	2019-01-10	3611.0
15972	10187	2015-01-01	2017-01-01	3611.0
15972	10188	2015-01-01	2017-01-01	3611.0
15972	10189			3611.0
15972	10189	2017-01-03	2014-01-07	3611.0
15972	10190			3910.0
16059	10190	2019-01-07	2016-01-27	3910.0
15972	10191			3910.0
15973	10192	1981-01-07	1989-07-11	3500.0
16117	10192	1983-01-01	1991-01-01	3500.0
16124	10192	1986-01-01	1999-01-01	3500.0
15973	10193	1994-01-11	2016-09-22	3500.0
15973	10194	2011-01-03	2016-01-27	3500.0
15973	10195	2011-01-04	2016-01-27	3500.0
15973	10196	2014-01-07	2016-01-27	3500.0
15973	10197			3610.0
16358	10197			3610.0
15973	10198	1982-05-26	1984-01-03	3611.0
15973	10199	1983-01-01	1989-01-11	3611.0
15973	10200	1983-01-01	1989-01-01	3611.0
15973	10201	1983-01-01	1986-01-01	3611.0
15973	10202	1985-02-17	1988-03-28	3611.0
16123	10202	1988-01-01	1992-01-01	3500.0
15973	10203	1995-01-01	2016-01-27	3611.0
15973	10204	1995-01-01	1998-01-12	3611.0
15973	10205	1995-01-11	1996-01-06	3611.0
15973	10206	1996-01-01	2016-01-27	3611.0
15973	10207	1996-01-03	2016-01-09	3611.0
15973	10208	1999-01-01	2016-01-27	3611.0
15973	10208			3611.0
15973	10209	2011-01-08	2016-01-27	3611.0
15973	10210	2011-01-08	2016-01-27	3611.0
15973	10211			3611.0
15973	10212			3611.0
15973	10213	2011-01-08	2016-01-27	3611.0
15973	10214			3611.0
15973	10215	2013-01-01	2016-01-27	3611.0
15973	10216	2013-01-01	2016-01-27	3611.0
15973	10217			3611.0
15973	10218			3611.0
15973	10219	2011-01-07	2012-01-04	3611.0
15973	10220			3900.0
15974	10232	2017-01-01	2016-01-27	3610.0
16078	10232			3610.0
15975	10258	1972-01-01	1977-01-01	3500.0
15975	10258	1987-01-01	1995-01-01	3611.0
15975	10259	1977-01-01	1978-01-01	3500.0
15975	10260	2010-01-01	2016-01-27	3610.0
15975	10261			3610.0
15975	10262	2013-01-01	2016-01-27	3610.0
15975	10263			3610.0
15975	10264			3611.0
15975	10264	1979-01-01	1982-01-01	3611.0
15975	10265	1986-01-01	1989-01-06	3611.0
15975	10266	1989-01-09	2016-01-27	3611.0
15975	10267	1989-01-03	1995-01-01	3611.0
15975	10268	1989-01-01	2016-01-27	3611.0
15975	10269	1990-01-01	2016-01-27	3611.0
15975	10270	1990-01-03	1994-01-12	3611.0
15975	10271	1992-01-03	1993-01-03	3611.0
15975	10272	1993-01-01	1996-01-01	3611.0
15975	10273	1996-01-02	2010-01-09	3611.0
15975	10274	1996-01-01	2013-01-01	3611.0
15975	10275	2010-01-01	2016-01-27	3611.0
15975	10276	2011-01-03	2016-01-27	3611.0
15976	10277	1978-01-01	1985-01-01	3500.0
15976	10278	1985-01-01	1989-01-01	3500.0
15976	10279	2013-01-09	2016-01-27	3500.0
16163	10279	1978-01-01	1984-01-01	3500.0
15976	10280	2013-11-28	2016-01-27	3500.0
15976	10281	2014-01-01	2016-01-27	3610.0
16008	10281	1994-01-01	1998-01-01	3611.0
15976	10282	2014-01-03	2016-01-27	3610.0
15976	10283	2014-01-08	2016-01-27	3610.0
15976	10284			3610.0
15976	10285	2015-09-20	2016-01-27	3610.0
15976	10286	1990-01-05	2016-01-27	3611.0
15976	10287			3611.0
15976	10288			3900.0
15976	10289			3900.0
15976	10290			3910.0
15977	10291	1979-01-01	2016-01-27	3500.0
15977	10292	1980-01-01	1984-01-01	3500.0
15977	10293	1982-01-01	1986-01-01	3500.0
15999	10293	1996-01-01	1998-04-14	3500.0
15999	10293	1994-01-01	1996-01-01	3611.0
16237	10293	2016-03-16	2010-11-03	3500.0
15977	10294	2010-01-10	2012-01-01	3500.0
15977	10295			3610.0
15977	10296			3610.0
15977	10297			3610.0
15977	10298			3610.0
16132	10298			3611.0
15977	10299	1990-01-01	1992-01-01	3611.0
15977	10300	1990-01-01	1992-01-01	3611.0
15977	10301	1993-01-03	1994-01-01	3611.0
15977	10302	1994-01-10	2016-01-27	3611.0
15977	10303	1996-01-04	2016-01-27	3611.0
15977	10304	2015-01-04	2016-01-27	3611.0
15977	10305	2016-01-01	2016-01-27	3611.0
15977	10306	2014-01-10	2015-01-12	3611.0
15978	10314			3520.0
15978	10314	1977-01-01	1980-01-01	3611.0
15978	10317	1988-01-01	1990-01-01	3611.0
15978	10317	1990-01-01	2011-01-06	3611.0
15979	10322			3520.0
15979	10323	1975-01-01	1995-01-01	3611.0
15979	10324	1982-01-09	2016-01-27	3611.0
15979	10325	1982-01-01	2017-01-02	3611.0
16097	10325	2011-01-02	2012-01-05	3500.0
15979	10326	1997-01-01	2010-01-01	3611.0
15979	10327	2012-01-01	2014-01-01	3611.0
15979	10328	2012-01-11	2013-01-07	3611.0
15979	10329	2013-01-01	2014-01-01	3611.0
15979	10330	2013-01-01	2017-01-02	3611.0
15979	10331			3611.0
15979	10332	2015-01-01	2017-01-02	3611.0
15979	10333	2016-01-01	2017-01-02	3611.0
15979	10334	2016-01-01	2017-01-02	3611.0
15980	10335	1986-01-01	1989-01-03	3500.0
15980	10336	1989-01-03	1989-01-11	3500.0
15980	10337	2011-01-01	2017-02-22	3500.0
15980	10338	2011-01-01	2016-01-27	3500.0
15980	10339	2011-01-01	2016-01-27	3610.0
15980	10340	2011-01-03	2016-01-27	3610.0
15980	10341			3610.0
15980	10342			3610.0
15980	10343	1986-01-05	1989-01-12	3611.0
15980	10344	1987-01-05	1997-01-02	3611.0
15980	10345	1989-01-04	1994-01-01	3611.0
15980	10346	1991-01-08	1996-01-06	3611.0
15980	10347	1991-01-09	1996-01-05	3611.0
15980	10348	1992-01-03	1993-01-03	3611.0
15980	10349	1994-01-01	1997-01-02	3611.0
15980	10350	1994-01-01	2016-01-27	3611.0
15980	10351	1996-01-02	2016-01-27	3611.0
15980	10352	1996-01-05	2016-01-27	3611.0
15980	10353	1997-01-02	2016-01-27	3611.0
15980	10354	1997-01-03	2016-01-27	3611.0
15980	10355	2012-01-05	2017-01-02	3611.0
15980	10356	2013-01-01	2017-01-02	3611.0
15980	10357			3611.0
15980	10358			3611.0
15980	10359			3611.0
15980	10360	2013-01-01	2017-01-02	3611.0
15980	10361			3611.0
15981	10363	1986-01-01	1989-01-01	3500.0
16217	10363	1998-01-01	2013-01-01	3500.0
16305	10363	2011-01-01	2012-01-09	3500.0
15982	10379			3500.0
15982	10380	1986-01-01	1989-01-09	3500.0
15982	10381	1986-04-29	1990-01-05	3500.0
16016	10381	1978-01-09	1990-01-04	3500.0
16102	10381	2010-11-03	2010-04-28	3500.0
16126	10381	2016-03-16	2018-01-15	3500.0
16246	10381	1982-07-09	1995-01-03	3500.0
16319	10381	2012-03-14	2011-11-03	3500.0
15982	10382			3500.0
15982	10383	1989-01-07	1993-01-03	3611.0
15982	10384	1994-01-10	2016-01-27	3611.0
15982	10385	1994-01-10	2016-01-27	3611.0
15982	10386	1996-01-04	2016-01-27	3611.0
15982	10387	2013-03-17	2010-01-01	3611.0
15982	10388			3611.0
15982	10389			3611.0
15982	10390	2013-01-05	2016-01-27	3611.0
15982	10391	2013-01-06	2016-01-27	3611.0
15982	10392	2013-01-07	2016-01-27	3611.0
15982	10393			3611.0
15982	10394	2014-01-06	2016-01-01	3611.0
15982	10395	2014-01-01	2017-01-01	3611.0
15982	10396	2016-01-04	2016-01-10	3611.0
15982	10397	2016-01-11	2019-01-01	3611.0
15982	10398			3611.0
15982	10399	2016-01-01	2010-01-01	3611.0
15982	10400	2017-01-01	2019-01-01	3611.0
15982	10401			3611.0
15982	10402	2017-01-01	2016-01-27	3611.0
15982	10403			3611.0
15983	10404			3500.0
15983	10405			3500.0
15983	10406	1986-01-01	1988-01-01	3500.0
15983	10407	1988-01-01	1989-01-01	3500.0
15983	10408	2013-01-02	2016-01-27	3500.0
15983	10409			3520.0
15983	10410	1991-01-01	1994-01-01	3520.0
15983	10411	1994-01-01	1998-01-01	3520.0
15983	10412	1998-01-01	2011-01-01	3520.0
15983	10413			3610.0
15983	10414			3610.0
15983	10415	2013-01-01	2016-01-27	3610.0
15983	10416	1985-01-01	1989-01-01	3611.0
15983	10417	1992-01-03	1993-01-03	3611.0
15983	10418	1998-01-01	2011-01-01	3611.0
15983	10419			3611.0
16038	10419	1993-01-01	1996-01-01	3500.0
16038	10419	1996-01-01	2010-01-01	3500.0
15984	10420	1988-01-01	1989-01-01	3500.0
15984	10421	2013-01-07	2016-01-27	3500.0
15984	10422	2018-01-09	2016-01-27	3610.0
15984	10423	1989-01-11	1991-01-01	3611.0
15984	10424			3611.0
15984	10425			3611.0
15984	10426	1992-01-03	1995-01-01	3611.0
15984	10427	1992-01-03	1995-01-01	3611.0
15984	10428	1993-01-01	2016-01-27	3611.0
15984	10429	1995-01-01	1995-01-04	3611.0
15984	10430	1997-01-07	2016-01-27	3611.0
15984	10431	1998-01-11	2016-01-27	3611.0
15984	10432	2011-01-03	2016-01-27	3611.0
15984	10433			3611.0
15984	10434			3611.0
15984	10435			3611.0
15984	10436			3611.0
15985	10437	1965-01-01	1970-01-01	3500.0
15985	10438	1974-03-09	1985-01-03	3500.0
15985	10439	1974-03-09	1978-05-09	3500.0
16142	10439	1972-01-01	1978-01-01	3500.0
15985	10440	1989-01-07	1984-01-07	3611.0
15985	10441	1990-01-01	1994-01-01	3611.0
15985	10442	1991-01-01	2016-01-27	3611.0
15985	10443	1995-01-03	2016-01-27	3611.0
15985	10444	2013-01-10	2019-01-01	3611.0
15985	10445	2013-01-12	2012-01-01	3611.0
15986	10446	1985-01-01	1989-01-01	3500.0
15986	10447	2018-01-01	2016-01-27	3500.0
15986	10448	1989-01-01	2016-01-27	3611.0
15986	10449	1991-01-03	1993-01-01	3611.0
15986	10450	1991-01-03	1993-01-01	3611.0
15986	10451	1996-01-04	2016-01-27	3611.0
15986	10452			3611.0
15986	10453	2011-01-03	2016-01-27	3611.0
15986	10454	2011-01-01	2016-01-27	3611.0
15986	10455	2012-01-01	2016-01-27	3611.0
15986	10456	2013-01-01	2016-01-27	3611.0
15986	10457	2013-01-01	2015-01-01	3611.0
15986	10458	2013-01-01	2010-01-01	3611.0
15986	10459	2013-01-01	2010-01-01	3611.0
15986	10460	1993-01-03	2016-01-27	3910.0
15986	10461			3910.0
15987	10462	1969-01-04	1969-01-07	3500.0
15987	10462	1970-01-10	1975-01-07	3500.0
15987	10463	1975-01-12	1981-01-01	3500.0
15987	10463	1977-01-10	1981-01-01	3500.0
15987	10464	2010-01-01	2011-01-01	3500.0
15987	10464	2011-01-01	2012-01-04	3500.0
15988	10479	1974-01-09	1977-01-01	3500.0
16009	10479	1970-01-09	1983-01-11	3500.0
15988	10485	2011-01-03	2013-01-06	3500.0
15988	10485	2013-01-06	2019-01-06	3500.0
15989	10501	1973-01-09	1976-01-01	3500.0
15989	10502	1973-01-10	1975-01-10	3500.0
15989	10503	1976-01-01	1978-01-01	3500.0
15989	10504	1978-01-01	1982-01-01	3500.0
15989	10505	1982-01-01	1985-01-01	3500.0
15989	10506	1985-01-01	1989-01-01	3500.0
15989	10507	2015-01-12	2011-01-12	3500.0
15989	10508	2012-01-01	2016-01-27	3500.0
15989	10509			3520.0
15989	10510			3520.0
16006	10510	1993-01-01	2013-01-01	3520.0
16021	10510	2012-01-01	2016-01-27	3510.0
16075	10510			3520.0
15989	10511	1986-01-01	1987-01-01	3520.0
15989	10512	2016-01-01	2016-01-27	3610.0
15989	10513	2016-01-01	2016-01-27	3610.0
15989	10514	2019-01-03	2016-01-27	3610.0
15989	10515			3610.0
15989	10516	2013-01-06	2016-01-27	3610.0
15989	10517	1973-01-01	1994-01-01	3611.0
15989	10518	1974-01-01	1975-01-01	3611.0
15989	10519	1977-01-01	1979-01-01	3611.0
15989	10520	1981-01-01	1987-01-01	3611.0
15989	10521	1984-01-01	1990-01-04	3611.0
15989	10522	1988-01-01	1991-01-01	3611.0
15989	10523			3611.0
15989	10524	1990-01-01	1993-01-01	3611.0
15989	10525	1990-01-01	1991-01-01	3611.0
16131	10525	1995-01-01	1999-01-01	3611.0
15989	10526	1991-01-01	1993-01-01	3611.0
15989	10527	1996-01-04	1998-01-01	3611.0
15989	10528	2012-01-01	2016-01-27	3611.0
15989	10529	2012-01-01	2016-01-27	3611.0
15989	10530	2012-01-01	2016-01-27	3611.0
15989	10531	2013-01-01	2016-01-27	3611.0
15989	10532	2013-01-01	2016-01-27	3611.0
15989	10533			3611.0
15989	10534	2013-01-01	2016-01-27	3611.0
15989	10535			3611.0
15989	10536	2015-01-04	2016-01-04	3611.0
15989	10537	2014-01-01	2016-01-27	3611.0
15989	10538			3910.0
15990	10539	1980-01-01	1986-01-01	3500.0
15990	10540	1986-01-01	1989-01-01	3500.0
15990	10541	2014-08-31	2016-01-05	3500.0
15990	10542	2018-01-07	2016-01-27	3500.0
15990	10543			3500.0
15990	10544			3520.0
15990	10545			3610.0
15990	10546	2016-01-01	2016-01-27	3610.0
15990	10547			3610.0
16008	10547	2012-01-10	2016-01-27	3610.0
15990	10548	1989-01-11	1990-01-01	3611.0
15990	10549	1989-01-11	1990-01-01	3611.0
15990	10550	1989-01-11	2016-01-27	3611.0
15990	10551	1991-01-03	1993-01-01	3611.0
15990	10552	1991-01-03	1996-01-01	3611.0
15990	10553	1993-01-03	2016-01-27	3611.0
15990	10554	1993-01-03	2016-01-27	3611.0
15990	10555	1995-01-03	2011-01-05	3611.0
15990	10556	1999-01-01	2016-01-27	3611.0
15990	10557	2011-01-03	2016-01-27	3611.0
15990	10558			3611.0
15991	10559	1961-01-09	1968-01-01	3500.0
15991	10560	1968-01-01	1973-01-09	3500.0
15991	10561	1973-01-09	1977-06-16	3500.0
15991	10562	1977-06-16	1990-01-01	3500.0
15991	10563	2010-01-01	2010-01-09	3500.0
15991	10564	1975-01-01	1977-01-01	3611.0
15991	10565	1979-01-01	1990-01-01	3611.0
15991	10566	1980-01-01	1985-01-01	3611.0
15991	10567	1981-01-01	1986-01-01	3611.0
15991	10568	1981-01-01	1985-01-01	3611.0
15991	10569	1982-01-01	1988-01-01	3611.0
15991	10570	1983-01-01	1986-01-01	3611.0
15991	10571	1985-01-10	1990-01-01	3611.0
15991	10572	1987-01-01	1988-01-01	3611.0
15991	10573	1991-01-03	2016-01-27	3611.0
15991	10574	2011-01-04	2017-01-01	3611.0
15991	10575	2012-01-01	2014-01-01	3611.0
15991	10576	2012-01-01	2018-01-01	3611.0
15991	10577	2012-01-07	2016-01-27	3611.0
15991	10578	2013-01-03	2011-01-02	3611.0
15991	10579	2015-11-01	2016-01-27	3611.0
15991	10580	2015-01-01	2018-01-01	3611.0
15991	10581	2015-12-09	2016-01-27	3611.0
15991	10582	2017-03-15	2016-01-27	3611.0
15991	10583	2017-04-23	2016-01-27	3611.0
15991	10584	2018-01-09	2016-01-27	3611.0
15992	10585	1982-02-06	1993-01-10	3500.0
15992	10586	2010-01-07	2016-01-27	3500.0
15992	10587			3610.0
15992	10588	2011-03-15	2016-01-27	3610.0
15992	10589			3610.0
15992	10590	2012-01-07	2016-01-27	3610.0
15992	10590	2011-01-01	2012-01-07	3611.0
15992	10591			3610.0
15992	10592			3610.0
15992	10593	2015-01-07	2016-01-27	3610.0
16349	10593	2013-01-03	2016-01-27	3610.0
15992	10594			3611.0
15992	10595	1982-01-01	2016-01-27	3611.0
15992	10596	1982-01-01	2016-01-27	3611.0
15992	10597	1986-01-01	2016-01-27	3611.0
15992	10598	1987-01-01	2016-01-27	3611.0
15992	10599	1991-01-01	1993-01-10	3611.0
15992	10600			3611.0
15992	10601			3611.0
15992	10602	1991-01-01	1993-01-10	3611.0
15992	10603			3611.0
15992	10604			3611.0
15992	10605			3611.0
15992	10606			3611.0
15992	10607	2018-01-01	2010-01-12	3611.0
15992	10608	2018-01-05	2016-01-27	3611.0
15992	10609			3611.0
15992	10610	2012-01-02	2016-01-27	3611.0
15992	10611			3611.0
15993	10612	1969-01-09	1973-01-01	3500.0
15993	10612	1973-01-01	1974-01-09	3500.0
15993	10612	1974-01-09	1986-09-24	3500.0
15993	10613	1986-09-24	1999-12-04	3500.0
15993	10614	1998-01-01	2016-01-27	3610.0
15993	10615	2010-01-01	2016-01-27	3610.0
15993	10616	2010-01-01	2016-01-27	3610.0
15993	10617	2012-01-01	2016-01-27	3610.0
16219	10617			3610.0
15993	10618	2013-01-01	2016-01-27	3610.0
15993	10619	2014-01-11	2016-01-27	3610.0
15993	10620	2015-01-05	2016-01-27	3610.0
15993	10621	2017-01-03	2016-01-27	3610.0
15993	10622	2017-01-04	2016-01-27	3610.0
15993	10623	2017-01-05	2016-01-27	3610.0
15993	10624	2017-01-05	2016-01-27	3610.0
15993	10625	1976-01-01	2017-01-05	3611.0
15993	10626			3611.0
16043	10626			3611.0
15993	10627			3611.0
15993	10628			3611.0
15993	10629			3611.0
15993	10630			3611.0
15993	10631			3611.0
15993	10632			3611.0
15993	10633			3611.0
15993	10634			3611.0
15993	10635			3611.0
15993	10636			3611.0
15993	10637			3611.0
15993	10638			3611.0
15993	10639			3611.0
15993	10640	1993-01-03	2013-01-12	3611.0
15993	10641	1995-01-01	2014-01-01	3611.0
15993	10642	1994-01-01	2013-01-12	3611.0
15993	10642	1999-01-01	2016-01-27	3611.0
15993	10643			3611.0
15993	10644	1995-11-24	2017-01-05	3611.0
16365	10644	2010-01-01	2014-01-01	3611.0
15993	10645	1999-01-01	2013-01-12	3611.0
15993	10646	1999-01-01	2014-01-01	3611.0
15993	10647	1999-01-01	2015-01-01	3611.0
15993	10648			3611.0
15993	10649	1999-01-06	2010-01-12	3611.0
15993	10650	1999-01-09	2013-01-12	3611.0
15993	10651	1999-01-01	2017-01-05	3611.0
15993	10652	2011-01-01	2013-01-12	3611.0
15993	10653	2012-01-01	2014-01-01	3611.0
15993	10654	2013-01-01	2015-01-01	3611.0
15993	10655	2013-01-01	2017-01-05	3611.0
15993	10656	2013-01-01	2017-01-05	3611.0
15993	10657	2013-01-01	2017-01-05	3611.0
15993	10658			3900.0
15993	10659			3900.0
15994	10660	1992-01-09	1997-04-22	3500.0
15994	10661	1997-04-22	2013-01-10	3500.0
15994	10662			3610.0
15994	10663	1997-01-01	2012-01-01	3611.0
15994	10664	1997-01-01	2012-01-01	3611.0
15994	10665	1997-01-01	2012-01-01	3611.0
15994	10666	1998-01-01	2013-01-01	3611.0
15994	10667	1998-01-01	2015-01-03	3611.0
15994	10668	1998-01-01	2013-01-01	3611.0
15994	10669	1998-01-01	2013-01-01	3611.0
15994	10670	1998-01-01	2013-01-01	3611.0
15994	10671	1999-01-01	2013-01-01	3611.0
15994	10672			3611.0
15994	10673			3611.0
15994	10674	2012-01-01	2013-01-01	3611.0
15994	10675	2013-01-01	2015-01-03	3611.0
15994	10676	2014-01-01	2015-01-03	3611.0
15994	10677	2014-01-01	2015-01-03	3611.0
15994	10678			3611.0
15994	10679			3611.0
15994	10680			3900.0
15994	10681	2017-01-01	2016-01-27	3910.0
15994	10682	2017-01-01	2016-01-27	3910.0
15994	10683	2017-01-01	2016-01-27	3910.0
15994	10684	2017-01-01	2013-01-01	3910.0
15994	10685	2018-01-01	2016-01-27	3910.0
15994	10686	2018-01-01	2016-01-27	3910.0
15994	10687	2019-01-01	2016-01-27	3910.0
15994	10688	2019-01-01	2016-01-27	3910.0
15994	10689			3910.0
15994	10690	2019-01-01	2016-01-27	3910.0
15994	10691	2019-01-01	2016-01-27	3910.0
15994	10692	2019-01-01	2016-01-27	3910.0
15994	10693	2011-01-01	2013-01-01	3910.0
15994	10694	2011-01-01	2013-01-01	3910.0
15994	10695	2011-01-05	2016-01-27	3910.0
15994	10696	2011-01-01	2016-01-27	3910.0
15994	10697	2011-01-01	2016-01-27	3910.0
15994	10698	2011-01-01	2016-01-27	3910.0
15994	10699			3910.0
15994	10700	2013-12-18	2016-01-27	3910.0
15994	10701	2013-01-01	2016-01-27	3910.0
15994	10702	2014-03-28	2016-01-27	3910.0
15994	10703	2014-11-10	2014-09-11	3910.0
15994	10704			3910.0
15994	10705			3910.0
